model_id,dataset,clinical_endpoint,adjustment_tier,covariates,n_obs,n_events,odds_ratio,ci_low,ci_high,p_value,c_statistic,delta_c_statistic,wald_chi2
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,22.07925853255538,16.762474942938148,29.08243913902436,1.9955212052047363e-107,0.8044255732932446,0.3044255732932446,484.7321153287195
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,22.01931410819097,16.687565836997738,29.054578632446447,6.576163637765582e-106,0.8450930035554919,0.22755670293745667,477.7562886283678
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,21.976191743401944,12.958892353322494,37.268077423217804,1.9447215186499605e-30,0.8538927335640139,0.25057958477508646,131.4795017774604
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,22.22374756773434,13.075133974043581,37.77360575691579,2.125975726864557e-30,0.8566955017301038,0.24897058823529405,131.30260421920906
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.143867924528299,4.127530991691891,6.410461188117033,3.6027194770286356e-48,0.6506602641056423,0.15066026410564226,212.6641974729202
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.081203284411983,4.061232955153771,6.357337070446763,6.920557997116521e-46,0.74834708319418,0.06348498045834872,202.19823261152806
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.847562652933984,5.618469607260073,13.93250660223226,4.944749488499692e-21,0.8156337809406815,0.12033860013272901,88.55473750767563
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.83815380332057,5.602629537534591,13.942196628892772,7.290474691467592e-21,0.8187260840711089,0.11831942502929926,87.78677557231421
spatial_1lead_a0_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.010398755424557,5.236656800889794,6.89846491239809,1.5948181958894096e-143,0.6605549841523057,0.16055498415230574,650.6731649152279
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,355.11724137930946,220.1437051732746,572.8451559656962,5.024757384011593e-128,0.9398399180402294,0.43983991804022937,579.4159890947851
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,338.76224213787793,208.7773583043064,549.6757772507706,5.047802428850667e-123,0.9682680002261431,0.2270657408501956,556.4213399960958
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,248.66466296560543,112.35002365285234,550.3702856250204,3.576970001412361e-42,0.9362516005121638,0.2753201024327784,185.18452223453647
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,259.9998622357595,113.84080319303325,593.8110630508171,9.159987706001556e-40,0.943181818181818,0.26458066581306006,174.15426984268845
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,25.8628481345245,19.430407178308016,34.42475021193682,4.183744111162874e-110,0.8175379411554156,0.31753794115541556,497.0420462350864
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,25.7892190914097,19.344235652008827,34.381499135411126,1.0102959642694216e-108,0.8556960949244756,0.2381597943064404,490.6864500465313
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,23.93600587954125,14.04138741990254,40.80311726555935,1.8436391785241314e-31,0.8608823529411764,0.25756920415224904,136.15697324641047
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,24.26286062012257,14.196935360122884,41.465738241298794,1.97441188696786e-31,0.8629411764705881,0.2552162629757784,136.02090065922914
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_cm1_capacity_matched_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.192116968335755,5.391564247943516,7.111537725656583,6.297435920976575e-147,0.6628095106050848,0.16280951060508475,666.3233840464038
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,455.14086956521885,273.1391841063357,758.4163064203078,4.750879016792856e-122,0.9473711711989529,0.44737117119895287,551.9454641478926
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,434.83858156133084,259.2516561837967,729.3476724415542,2.74100434943528e-117,0.9702082059136441,0.22900594653769657,530.0599346369448
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,318.3132595957176,136.57917514016842,741.8651571915312,1.1902360407262737e-40,0.9412291933418694,0.28029769526248394,178.21287340459764
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,341.23749961824143,140.64718483553983,827.9087226798554,4.616277359422731e-38,0.948735595390525,0.27013444302176703,166.3597081577621
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,16.39655812801777,12.550655640605665,21.42096207114895,1.7573913455332981e-93,0.7782008375689026,0.27820083756890257,420.65504386912835
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,16.46511648743806,12.585139664505279,21.541283463822534,8.818566264833449e-93,0.8261708962703128,0.2086345956522776,417.4366304526394
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,15.954995571704162,9.622107415906578,26.455938672257595,6.976308307169435e-27,0.8325259515570935,0.22921280276816614,115.23897065123056
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,16.47523420809667,9.927605437976547,27.34127014892349,2.18853909036732e-27,0.836159169550173,0.22843425605536327,117.53811302127968
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_d1_panorama_relative_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_d1_panorama_relative_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.040196354042777,5.26207059044261,6.933387032408257,4.324953392304399e-144,0.6609307385611023,0.1609307385611023,653.2790670990108
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,376.85131195335356,231.96904337147654,612.2235504223601,7.299641048544477e-127,0.9417227313299104,0.44172273132991036,574.0731548948398
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,359.5070679888832,219.7469776419972,588.1552197933967,2.064927649792301e-121,0.9682028984017501,0.2270006390258026,549.0120725233925
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,273.6850914952264,120.53150695576745,621.4435644137302,5.081143801436854e-41,0.940252880921895,0.2793213828425095,179.90592156106314
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,287.7159755594706,122.50659064799129,675.7226868715836,1.262409186222892e-38,0.9459507042253521,0.26734955185659415,168.9376423945371
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,25.8628481345245,19.430407178308016,34.42475021193682,4.183744111162874e-110,0.8175379411554156,0.31753794115541556,497.0420462350864
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,25.7892190914097,19.344235652008827,34.381499135411126,1.0102959642694216e-108,0.8556960949244756,0.2381597943064404,490.6864500465313
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,23.93600587954125,14.04138741990254,40.80311726555935,1.8436391785241314e-31,0.8608823529411764,0.25756920415224904,136.15697324641047
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,24.26286062012257,14.196935360122884,41.465738241298794,1.97441188696786e-31,0.8629411764705881,0.2552162629757784,136.02090065922914
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_b1_panorama_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_b1_panorama_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,5.8070862004464106,5.063123184657631,6.660365333713568,1.4539656129010074e-139,0.6579247032907304,0.15792470329073038,632.4657078634793
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,651.3073170731687,369.3955974086247,1148.365666101317,4.709828212348569e-111,0.956785237647357,0.456785237647357,501.4016285140152
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,629.9394069069313,353.46954036633053,1122.6530466047914,5.758010358003141e-106,0.9746334167664609,0.23343115739051334,478.0214551568208
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,507.96081244270056,195.0918072581455,1322.5782804709518,2.7013370375346823e-37,0.9520726632522407,0.29114116517285527,162.84730909431843
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,14.487481146304608,11.11618385597093,18.88121973187706,4.343020122843887e-87,0.766727515689503,0.26672751568950304,391.2865642189327
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,14.489582536622118,11.100309173001273,18.913707610615987,4.2870261171674485e-86,0.8155387226477676,0.1980024220297324,386.71902962347787
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,13.925180958848484,8.464533295926291,22.908606766305642,3.4153287812747666e-25,0.8193771626297578,0.2160640138408304,107.52521261080143
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,14.356703505087017,8.721695963187729,23.63243759045735,1.0996352902158042e-25,0.8233217993079585,0.21559688581314873,109.77149169924132
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_pg1_permuted_geometry_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,5.893107037406801,5.1365729087180725,6.761066409743759,2.931868846379034e-141,0.6590519665171198,0.15905196651711984,640.2611456620823
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,376.85131195335356,231.96904337147654,612.2235504223601,7.299641048544477e-127,0.9417227313299104,0.44172273132991036,574.0731548948398
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,359.5070679888832,219.7469776419972,588.1552197933967,2.064927649792301e-121,0.9682028984017501,0.2270006390258026,549.0120725233925
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,273.6850914952264,120.53150695576745,621.4435644137302,5.081143801436854e-41,0.940252880921895,0.2793213828425095,179.90592156106314
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,287.7159755594706,122.50659064799129,675.7226868715836,1.262409186222892e-38,0.9459507042253521,0.26734955185659415,168.9376423945371
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,19.695471108797577,15.03557053669816,25.79959179139112,7.915425927778157e-104,0.7945912973966163,0.29459129739661627,468.1953548461433
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,19.777542578201484,15.067122601793029,25.96057659914604,1.4356039164717661e-102,0.8400237430500871,0.22248744243205187,462.4118471000333
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,18.915902384787962,11.340721465928766,31.551022931460682,1.9886161873966235e-29,0.8471972318339099,0.24388408304498255,126.86488644026502
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,19.152596420376142,11.451160986493129,32.033603411433894,2.2969366139243223e-29,0.8493425605536332,0.2416176470588235,126.5788348335746
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_c1_panorama_hybrid_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,5.893107037406801,5.1365729087180725,6.761066409743759,2.931868846379034e-141,0.6590519665171198,0.15905196651711984,640.2611456620823
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,455.14086956521885,273.1391841063357,758.4163064203078,4.750879016792856e-122,0.9473711711989529,0.44737117119895287,551.9454641478926
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,434.83858156133084,259.2516561837967,729.3476724415542,2.74100434943528e-117,0.9702082059136441,0.22900594653769657,530.0599346369448
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,318.3132595957176,136.57917514016842,741.8651571915312,1.1902360407262737e-40,0.9412291933418694,0.28029769526248394,178.21287340459764
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,341.23749961824143,140.64718483553983,827.9087226798554,4.616277359422731e-38,0.948735595390525,0.27013444302176703,166.3597081577621
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,19.695471108797577,15.03557053669816,25.79959179139112,7.915425927778157e-104,0.7945912973966163,0.29459129739661627,468.1953548461433
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,19.777542578201484,15.067122601793029,25.96057659914604,1.4356039164717661e-102,0.8400237430500871,0.22248744243205187,462.4118471000333
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,18.915902384787962,11.340721465928766,31.551022931460682,1.9886161873966235e-29,0.8471972318339099,0.24388408304498255,126.86488644026502
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,19.152596420376142,11.451160986493129,32.033603411433894,2.2969366139243223e-29,0.8493425605536332,0.2416176470588235,126.5788348335746
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.143867924528299,4.127530991691891,6.410461188117033,3.6027194770286356e-48,0.6506602641056423,0.15066026410564226,212.6641974729202
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.081203284411983,4.061232955153771,6.357337070446763,6.920557997116521e-46,0.74834708319418,0.06348498045834872,202.19823261152806
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.847562652933984,5.618469607260073,13.93250660223226,4.944749488499692e-21,0.8156337809406815,0.12033860013272901,88.55473750767563
spatial_1lead_t111_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.83815380332057,5.602629537534591,13.942196628892772,7.290474691467592e-21,0.8187260840711089,0.11831942502929926,87.78677557231421
spatial_1lead_t111_exact_theta_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.130755273800414,5.339276296756805,7.039560820267394,8.599617654073758e-146,0.6620580017874919,0.16205800178749186,661.1029055607802
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,316.8027295285367,199.07569979657455,504.1497758856961,2.3436910997636026e-130,0.9360742914608678,0.43607429146086785,590.1333639360957
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,301.8429002693505,188.71066789040555,482.79801805335705,1.747348558791301e-125,0.9658172591789289,0.22461499980298139,567.7333322594333
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,228.73030495025807,103.20673829598478,506.9199285476639,7.934173697862598e-41,0.9342349551856592,0.2733034571062738,179.01952154615827
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,239.76761778049436,104.78628712600077,548.6262765184714,1.6924206279650943e-38,0.9410211267605634,0.2624199743918054,168.3547829227275
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,13.992497793468704,10.742332247898942,18.22602298849214,3.096228248708197e-85,0.7634494237239603,0.2634494237239603,382.77487541716897
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,13.990518793024771,10.725146903235578,18.250063879211744,2.5849729790334125e-84,0.8133560622330398,0.19581976161500458,378.54170756267405
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,13.082805325689902,7.985368027308298,21.434177436101773,1.819075681150764e-24,0.8150865051903114,0.21177335640138406,104.21067824712887
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,13.486430631877013,8.225542174842634,22.112075693285266,6.136472914730777e-25,0.8191695501730104,0.21144463667820068,106.36392457536319
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.011178303096946,4.022278223617841,6.243205116438381,7.970361650073372e-47,0.6481803247614835,0.14818032476148346,206.5000847968863
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.94524578085736,3.9538802128764785,6.185178739974012,1.4909167820287799e-44,0.7457289306700124,0.06086682793418119,196.0884844303595
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.310356028999484,5.288845299272945,13.05805207390392,4.1509407367780543e-20,0.810804704819192,0.11550952401123948,84.34716316615473
spatial_1lead_t111_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.299478682972364,5.272738352930971,13.063676177070956,6.064316147919749e-20,0.814024088900185,0.11361742985837531,83.59771367247362
